L1_SDR;;;;;;;
2025-09-03 07:20:00.0;-13,7;0;0;-27,2;13,7;-13,5;
2025-09-03 07:25:00.0;-13,7;1;0;-30;16,4;-13,6;
2025-09-03 07:30:00.0;-13,7;1;0;-30;16,4;-13,6;
2025-09-03 07:35:00.0;-13,7;1;0;-27,1;13,7;-13,4;
2025-09-03 07:40:00.0;-13,7;0;0;-32;18,4;-13,7;
2025-09-03 07:45:00.0;-13,7;1;0;-29,9;16,4;-13,6;
2025-09-03 07:50:00.0;-13,7;1;0;-30;16,4;-13,6;
2025-09-03 07:55:00.0;-13,7;0;0;-29;15,6;-13,5;
2025-09-03 08:00:00.0;-13,7;1;0;-29,6;16,1;-13,6;
2025-09-03 08:05:00.0;-12;1;0;-30;17,9;-12,1;
2025-09-03 08:10:00.0;-11,8;1;0;-27,2;15,4;-11,7;
2025-09-03 08:15:00.0;-11,6;0;0;-32,4;20,7;-11,7;
2025-09-03 08:20:00.0;-10,1;1;0;-30;19,8;-10,2;
2025-09-03 08:25:00.0;-10,1;1;0;-30,1;20;-10;
2025-09-03 08:30:00.0;-9,9;1;0;-30;20,2;-9,8;
2025-09-03 08:35:00.0;-9,6;1;0;-30;20,5;-9,5;
2025-09-03 08:40:00.0;-9,2;1;0;-29,9;20,8;-9,1;
2025-09-03 08:45:00.0;-9,1;1;0;-30;21,1;-8,9;
2025-09-03 08:50:00.0;-8,8;1;0;-29,9;21,2;-8,8;
2025-09-03 08:55:00.0;-8,6;1;0;-29,9;21,4;-8,5;
2025-09-03 09:00:00.0;-9,8;1;0;-30;20,6;-9,4;
2025-09-03 09:05:00.0;-10,8;1;0;-30,1;19,5;-10,6;
2025-09-03 09:10:00.0;-10,4;1;0;-28,4;17,8;-10,5;
2025-09-03 09:15:00.0;-10,4;0;0;-27,3;17;-10,4;
2025-09-03 09:20:00.0;-10,2;1;0;-29,9;19,6;-10,3;
2025-09-03 09:25:00.0;-11;1;0;-29,9;19,2;-10,8;
2025-09-03 09:30:00.0;-11,4;1;0;-30;18,8;-11,2;
2025-09-03 09:35:00.0;-11,7;1;0;-27,2;15,7;-11,5;
2025-09-03 09:40:00.0;-11,9;0;0;-27,1;15,6;-11,4;
2025-09-03 09:45:00.0;-12,1;1;0;-29,8;17,9;-11,9;
2025-09-03 09:50:00.0;-12,4;1;0;-30;17,8;-12,2;
2025-09-03 09:55:00.0;-12,5;1;0;-27,2;15,1;-12,1;
2025-09-03 10:00:00.0;-11,2;1;0;-29,7;18,2;-11,4;
2025-09-03 10:05:00.0;-11,1;1;0;-29,9;18,9;-11;
2025-09-03 10:10:00.0;-11;1;0;-30,1;19,2;-10,8;
2025-09-03 10:15:00.0;-11,7;1;0;-28,5;17,1;-11,4;
2025-09-03 10:20:00.0;-11,9;0;0;-27,3;16;-11,4;
2025-09-03 10:25:00.0;-12,2;1;0;-29,9;17,9;-12;
2025-09-03 10:30:00.0;-12,2;1;0;-30;17,9;-12,1;
2025-09-03 10:35:00.0;-12,5;1;0;-27,2;15,2;-12;
2025-09-03 10:40:00.0;-12,3;0;0;-29,7;17,6;-12,1;
2025-09-03 10:45:00.0;-12,4;1;0;-30;17,7;-12,3;
2025-09-03 10:50:00.0;-12,6;1;0;-28,6;16,2;-12,4;
2025-09-03 10:55:00.0;-12,7;0;0;-27,2;14,9;-12,3;
2025-09-03 11:00:00.0;-12,8;1;0;-30;17,3;-12,7;
2025-09-03 11:05:00.0;-12,9;1;0;-30;17,2;-12,8;
2025-09-03 11:10:00.0;-12,9;0;0;-27,2;14,5;-12,7;
2025-09-03 11:15:00.0;-12,7;1;0;-29,8;17,1;-12,8;
2025-09-03 11:20:00.0;-12,7;1;0;-30;17,4;-12,6;
2025-09-03 11:25:00.0;-12,7;1;0;-27,1;14,6;-12,5;
2025-09-03 11:30:00.0;-12,7;0;0;-31,8;19;-12,7;
2025-09-03 11:35:00.0;-11,1;1;0;-29,9;18,7;-11,3;
2025-09-03 11:40:00.0;-11,3;1;0;-30;19;-11;
2025-09-03 11:45:00.0;-10,6;0;0;-29,3;18,5;-10,8;
2025-09-03 11:50:00.0;-10,5;1;0;-29,9;19,5;-10,4;
2025-09-03 11:55:00.0;-10,1;1;0;-30;19,9;-10,1;
2025-09-03 12:00:00.0;-7,9;1;0;-29,9;21,7;-8,2;
2025-09-03 12:05:00.0;-8,7;1;0;-30;21,5;-8,6;
2025-09-03 12:10:00.0;-8,6;1;0;-30;21,5;-8,5;
2025-09-03 12:15:00.0;-8,5;1;0;-30;21,5;-8,4;
2025-09-03 12:20:00.0;-8,2;1;0;-29,9;21,7;-8,2;
2025-09-03 12:25:00.0;-8,2;1;0;-29,9;21,9;-8;
2025-09-03 12:30:00.0;-8,5;1;0;-30,1;21,9;-8,2;
2025-09-03 12:35:00.0;-9,6;1;0;-30;20,7;-9,3;
2025-09-03 12:40:00.0;-10,3;1;0;-30,1;20;-10,1;
2025-09-03 12:45:00.0;-9,3;1;0;-29,9;20,5;-9,4;
2025-09-03 12:50:00.0;-9,9;1;0;-30;20,4;-9,6;
2025-09-03 12:55:00.0;-10,6;1;0;-30,1;19,7;-10,4;
2025-09-03 13:00:00.0;-10,9;1;0;-30,1;19,3;-10,8;
2025-09-03 13:05:00.0;-11,2;0;0;-27,2;16,5;-10,7;
2025-09-03 13:10:00.0;-11,4;1;0;-30,1;18,9;-11,1;
2025-09-03 13:15:00.0;-11,7;1;0;-30;18,4;-11,6;
2025-09-03 13:20:00.0;-11,8;1;0;-27,2;15,7;-11,5;
2025-09-03 13:25:00.0;-11,8;0;0;-35,7;23,8;-11,9;
2025-09-03 13:30:00.0;-12;1;0;-29,9;18,1;-11,8;
2025-09-03 13:35:00.0;-10,8;1;0;-30;19;-10,9;
2025-09-03 13:40:00.0;-11,5;0;0;-27,2;16,4;-10,9;
2025-09-03 13:45:00.0;-11,7;1;0;-29,8;18,3;-11,5;
2025-09-03 13:50:00.0;-12;1;0;-30;18,2;-11,8;
2025-09-03 13:55:00.0;-12,1;1;0;-28,6;16,8;-11,8;
2025-09-03 14:00:00.0;-11,1;0;0;-29,8;18,5;-11,3;
2025-09-03 14:05:00.0;-11,7;1;0;-30,1;18,6;-11,5;
2025-09-03 14:10:00.0;-12;1;0;-30;18,2;-11,8;
2025-09-03 14:15:00.0;-12,1;0;0;-27,3;15,6;-11,7;
2025-09-03 14:20:00.0;-12,3;1;0;-29,6;17,5;-12,1;
2025-09-03 14:25:00.0;-8,5;1;0;-30,6;18,7;-11,9;
2025-09-03 14:30:00.0;-9,6;1;0;-29,9;20,2;-9,7;
2025-09-03 14:35:00.0;-10,2;1;0;-29,9;20,1;-9,8;
2025-09-03 14:40:00.0;-10,7;1;0;-29,3;18,9;-10,4;
2025-09-03 14:45:00.0;-9,3;1;0;-29,8;20,2;-9,5;
2025-09-03 14:50:00.0;-9,1;1;0;-30,1;21,3;-8,7;
2025-09-03 14:55:00.0;-10,5;1;0;-30,1;19,9;-10,2;
2025-09-03 15:00:00.0;-8,2;1;0;-29,9;21,2;-8,6;
2025-09-03 15:05:00.0;-8,9;1;0;-30;21,3;-8,7;
2025-09-03 15:10:00.0;-8,5;1;0;-29,6;21,2;-8,4;
2025-09-03 15:15:00.0;-9,1;1;0;-30;21,3;-8,8;
2025-09-03 15:20:00.0;-10;1;0;-30;20,3;-9,7;
2025-09-03 15:25:00.0;-10,5;1;0;-30,1;19,8;-10,3;
2025-09-03 15:30:00.0;-9,7;1;0;-30;20,2;-9,8;
2025-09-03 15:35:00.0;-9,2;0;0;-30,1;20,8;-9,4;
2025-09-03 15:40:00.0;-9,1;1;0;-29,9;20,9;-9;
2025-09-03 15:45:00.0;-9;1;0;-30;21;-8,9;
2025-09-03 15:50:00.0;-9;1;0;-30;21,2;-8,8;
2025-09-03 15:55:00.0;-8,9;1;0;-30;21,2;-8,8;
2025-09-03 16:00:00.0;-8,9;1;0;-30;21,2;-8,8;
2025-09-03 16:05:00.0;-8,9;1;0;-30;21,2;-8,8;
2025-09-03 16:10:00.0;-8,9;1;0;-30;21,3;-8,7;
2025-09-03 16:15:00.0;-8,7;1;0;-30;21,3;-8,6;
2025-09-03 16:20:00.0;-8,6;1;0;-30;21,6;-8,4;
2025-09-03 16:25:00.0;-9;1;0;-30,1;21,4;-8,7;
2025-09-03 16:30:00.0;-9,3;1;0;-29,9;20,9;-9;
2025-09-03 16:35:00.0;-10;1;0;-30;20,2;-9,7;
2025-09-03 16:40:00.0;-10,4;1;0;-30,1;19,9;-10,2;
2025-09-03 16:45:00.0;-10,8;1;0;-27,2;16,8;-10,4;
2025-09-03 16:50:00.0;-11,1;1;0;-29,7;18,8;-10,8;
2025-09-03 16:55:00.0;-9,3;1;0;-29,9;19,9;-10,1;
2025-09-03 17:00:00.0;-8,7;1;0;-30;21,4;-8,6;
2025-09-03 17:05:00.0;-8,8;1;0;-30;21,3;-8,7;
2025-09-03 17:10:00.0;-8,3;1;0;-30;21,7;-8,2;
2025-09-03 17:15:00.0;-8,2;1;0;-29,9;21,9;-8,1;
2025-09-03 17:20:00.0;-7,9;1;0;-29,9;22,1;-7,9;
2025-09-03 17:25:00.0;-7,9;1;0;-29,9;22,2;-7,7;
2025-09-03 17:30:00.0;-7,6;1;0;-29,9;22,5;-7,5;
2025-09-03 17:35:00.0;-7,4;1;0;-29,9;22,6;-7,3;
2025-09-03 17:40:00.0;-6,6;1;0;-29,9;22,9;-7;
2025-09-03 17:45:00.0;-6,7;1;0;-30;23,5;-6,4;
2025-09-03 17:50:00.0;-7,5;1;0;-29,9;22,5;-7,4;
2025-09-03 17:55:00.0;-7,7;1;0;-30;22,5;-7,6;
2025-09-03 18:00:00.0;-6;1;0;-29;21,4;-7,6;
2025-09-03 18:05:00.0;-6,9;1;0;-30;23,3;-6,7;
2025-09-03 18:10:00.0;-8;1;0;-30;22,3;-7,7;
2025-09-03 18:15:00.0;-8,8;1;0;-30,1;21,6;-8,5;
2025-09-03 18:20:00.0;-9,2;1;0;-30,1;21,1;-9;
2025-09-03 18:25:00.0;-9,7;1;0;-30,1;20,6;-9,5;
2025-09-03 18:30:00.0;-10;0;0;-27,2;17,7;-9,5;
2025-09-03 18:35:00.0;-9,2;1;0;-29,9;20,7;-9,2;
2025-09-03 18:40:00.0;-9;1;0;-30;21,1;-8,9;
2025-09-03 18:45:00.0;-9;1;0;-28,4;19,8;-8,7;
2025-09-03 18:50:00.0;-9,8;0;0;-30,1;20,6;-9,4;
2025-09-03 18:55:00.0;-10,1;1;0;-30;20,1;-9,9;
2025-09-03 19:00:00.0;-10,4;1;0;-29,9;19,7;-10,2;
2025-09-03 19:05:00.0;-10,6;0;0;-27,2;17,1;-10,2;
2025-09-03 19:10:00.0;-10,3;1;0;-29,6;19,3;-10,3;
2025-09-03 19:15:00.0;-9,8;1;0;-30;20,3;-9,7;
2025-09-03 19:20:00.0;-9,6;0;0;-27,2;17,7;-9,4;
2025-09-03 19:25:00.0;-9,5;0;0;-30,8;21,4;-9,4;
2025-09-03 19:30:00.0;-10;1;0;-30;20,3;-9,7;
2025-09-03 19:35:00.0;-8,5;1;0;-28,3;19;-9,3;
2025-09-03 19:40:00.0;-7,6;0;0;-31,3;22,5;-8,9;
2025-09-03 19:45:00.0;-6,8;1;0;-30;22,9;-7,1;
2025-09-03 19:50:00.0;-6,4;1;0;-29,9;23,3;-6,6;
2025-09-03 19:55:00.0;-7,1;1;0;-30;23;-7;
2025-09-03 20:00:00.0;-6,3;1;0;-29,9;23,5;-6,4;
2025-09-03 20:05:00.0;-6;1;0;-30;23,8;-6,2;
2025-09-03 20:10:00.0;-5,9;1;0;-30;24;-5,9;
2025-09-03 20:15:00.0;-5,7;1;0;-29,9;24,2;-5,7;
2025-09-03 20:20:00.0;-5,4;1;0;-30;24,4;-5,6;
2025-09-03 20:25:00.0;-6,6;1;0;-29,9;23,6;-6,3;
2025-09-03 20:30:00.0;-6,8;1;0;-30;23,3;-6,7;
2025-09-03 20:35:00.0;-6,7;0;0;-28,3;21,6;-6,6;
2025-09-03 20:40:00.0;-6,9;0;0;-26,9;20,4;-6,5;
2025-09-03 20:45:00.0;-6,7;0;0;-26,9;20,3;-6,6;
2025-09-03 20:50:00.0;-6,5;0;0;-26,9;20,3;-6,6;
2025-09-03 20:55:00.0;-6,4;0;0;-26,8;20,3;-6,5;
2025-09-03 21:00:00.0;-6,3;0;0;-26,8;20,4;-6,4;
2025-09-03 21:05:00.0;-6,2;0;0;-26,8;20,5;-6,4;
2025-09-03 21:10:00.0;-6,2;0;0;-26,8;20,5;-6,3;
2025-09-03 21:15:00.0;-6,2;0;0;-26,8;20,6;-6,2;
2025-09-03 21:20:00.0;-6,5;0;0;-26,8;20,7;-6,1;
2025-09-03 21:25:00.0;-6,9;0;0;-26,9;20,7;-6,2;
2025-09-03 21:30:00.0;-7,1;0;0;-27;20,6;-6,4;
2025-09-03 21:35:00.0;-7,2;0;0;-27;20,5;-6,5;
2025-09-03 21:40:00.0;-7,3;0;0;-27;20,4;-6,7;
2025-09-03 21:45:00.0;-7,4;0;0;-27;20,2;-6,8;
2025-09-03 21:50:00.0;-7,5;0;0;-27;20,1;-6,9;
2025-09-03 21:55:00.0;-7,1;0;0;-27;20;-7;
2025-09-03 22:00:00.0;-7,3;0;0;-27;20,1;-6,9;
2025-09-03 22:05:00.0;-7,5;0;0;-27;20,1;-6,9;
2025-09-03 22:10:00.0;-7,6;0;0;-27,1;20;-7;
2025-09-03 22:15:00.0;-7,6;0;0;-27,1;19,9;-7,1;
2025-09-03 22:20:00.0;-7,7;0;0;-27,1;19,9;-7,2;
2025-09-03 22:25:00.0;-7,7;0;0;-27,1;19,9;-7,2;
2025-09-03 22:30:00.0;-6,8;0;0;-26,9;19,7;-7,2;
2025-09-03 22:35:00.0;-6,5;0;0;-26,8;19,9;-6,9;
2025-09-03 22:40:00.0;-6,8;0;0;-26,9;20,2;-6,7;
2025-09-03 22:45:00.0;-7,1;0;0;-26,9;20,3;-6,6;
2025-09-03 22:50:00.0;-7,3;0;0;-27;20,3;-6,7;
2025-09-03 22:55:00.0;-7,4;0;0;-27;20,2;-6,9;
2025-09-03 23:00:00.0;-7,5;0;0;-27;20,1;-7;
2025-09-03 23:05:00.0;-7,6;0;0;-27,1;20;-7,1;
2025-09-03 23:10:00.0;-7,6;0;0;-27,1;19,9;-7,1;
2025-09-03 23:15:00.0;-7,7;0;0;-27,1;19,9;-7,2;
2025-09-03 23:20:00.0;-7,8;0;0;-27,1;19,8;-7,3;
2025-09-03 23:25:00.0;-7,8;0;0;-27,1;19,8;-7,3;
2025-09-03 23:30:00.0;-7,8;0;0;-27,1;19,7;-7,3;
2025-09-03 23:35:00.0;-7,8;0;0;-27,1;19,7;-7,4;
2025-09-03 23:40:00.0;-7,8;0;0;-27,1;19,7;-7,4;
2025-09-03 23:45:00.0;-7,9;0;0;-27,1;19,7;-7,4;
2025-09-03 23:50:00.0;-7,9;0;0;-27,1;19,6;-7,5;
2025-09-03 23:55:00.0;-7,9;0;0;-27,1;19,6;-7,5;
2025-09-04 00:00:00.0;-7,9;0;0;-27,1;19,6;-7,5;
2025-09-04 00:05:00.0;-7,9;0;0;-27,1;19,6;-7,5;
2025-09-04 00:10:00.0;-7,9;0;0;-27,1;19,6;-7,5;
2025-09-04 00:15:00.0;-7,9;0;0;-27,1;19,6;-7,6;
2025-09-04 00:20:00.0;-7,9;0;0;-27,1;19,6;-7,6;
2025-09-04 00:25:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 00:30:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 00:35:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 00:40:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 00:45:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 00:50:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 00:55:00.0;-8;0;0;-27,1;19,5;-7,6;
2025-09-04 01:00:00.0;-8;0;0;-27,1;19,5;-7,6;
2025-09-04 01:05:00.0;-8;0;0;-27,1;19,5;-7,6;
2025-09-04 01:10:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 01:15:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 01:20:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 01:25:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 01:30:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 01:35:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 01:40:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 01:45:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 01:50:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 01:55:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 02:00:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 02:05:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 02:10:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 02:15:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 02:20:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 02:25:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 02:30:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 02:35:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 02:40:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 02:45:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 02:50:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 02:55:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 03:00:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 03:05:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 03:10:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 03:15:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 03:20:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 03:25:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 03:30:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 03:35:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 03:40:00.0;-7,9;0;0;-27,1;19,5;-7,6;
2025-09-04 03:45:00.0;-7,9;0;0;-27,1;19,6;-7,6;
2025-09-04 03:50:00.0;-7,8;0;0;-27,1;19,6;-7,6;
2025-09-04 03:55:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 04:00:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 04:05:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 04:10:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 04:15:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 04:20:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 04:25:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 04:30:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 04:35:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 04:40:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 04:45:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 04:50:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 04:55:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 05:00:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 05:05:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 05:10:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 05:15:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 05:20:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 05:25:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 05:30:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 05:35:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 05:40:00.0;-7,8;0;0;-27,1;19,6;-7,5;
2025-09-04 05:45:00.0;-7,7;0;0;-27,1;19,6;-7,5;
2025-09-04 05:50:00.0;-7,7;0;0;-27,1;19,6;-7,5;
2025-09-04 05:55:00.0;-7,7;0;0;-27,1;19,6;-7,5;
2025-09-04 06:00:00.0;-7,7;0;0;-27,1;19,6;-7,5;
2025-09-04 06:05:00.0;-7,7;0;0;-27,1;19,7;-7,4;
2025-09-04 06:10:00.0;-7,7;0;0;-27,1;19,7;-7,4;
2025-09-04 06:15:00.0;-7,7;0;0;-27,1;19,7;-7,4;
2025-09-04 06:20:00.0;-7,7;0;0;-27,1;19,7;-7,4;
2025-09-04 06:25:00.0;-7,7;0;0;-27,1;19,7;-7,4;
2025-09-04 06:30:00.0;-7,7;0;0;-27,1;19,7;-7,4;
2025-09-04 06:35:00.0;-7,7;0;0;-27,1;19,7;-7,4;
2025-09-04 06:40:00.0;-7,7;0;0;-27,1;19,7;-7,4;
2025-09-04 06:45:00.0;-7,7;0;0;-27,1;19,7;-7,4;
2025-09-04 06:50:00.0;-7,7;0;0;-27,1;19,7;-7,4;
2025-09-04 06:55:00.0;-7,7;0;0;-27,1;19,7;-7,4;
2025-09-04 07:00:00.0;-7,7;0;0;-27,1;19,7;-7,4;
2025-09-04 07:05:00.0;-7,7;0;0;-27,1;19,7;-7,4;
2025-09-04 07:10:00.0;-7,7;0;0;-27,1;19,7;-7,4;
2025-09-04 07:15:00.0;-7,7;0;0;-27,1;19,7;-7,4;
2025-09-04 07:20:00.0;-7,7;0;0;-27,1;19,7;-7,4;
2025-09-04 07:25:00.0;-7,6;0;0;-27,1;19,7;-7,4;
2025-09-04 07:30:00.0;-7,6;0;0;-27,1;19,7;-7,4;
2025-09-04 07:35:00.0;-7,6;0;0;-27,1;19,7;-7,4;
2025-09-04 07:40:00.0;-6,8;0;0;-26,9;19,6;-7,3;
2025-09-04 07:45:00.0;-6,3;0;0;-26,9;19,9;-7;
2025-09-04 07:50:00.0;-6;0;0;-26,8;20,3;-6,5;
2025-09-04 07:55:00.0;-5,9;0;0;-26,8;20,5;-6,2;
2025-09-04 08:00:00.0;-5,9;0;0;-26,7;20,7;-6,1;
2025-09-04 08:05:00.0;-5,8;0;0;-26,7;20,8;-5,9;
2025-09-04 08:10:00.0;-5,8;0;0;-26,7;21;-5,8;
2025-09-04 08:15:00.0;-5,8;0;0;-26,7;21,1;-5,7;
2025-09-04 08:20:00.0;-5,8;0;0;-26,7;21,1;-5,6;
2025-09-04 08:25:00.0;-5,6;0;0;-26,7;21,1;-5,6;
2025-09-04 08:30:00.0;-5,6;0;0;-26,7;21,2;-5,5;
2025-09-04 08:35:00.0;-5,4;0;0;-26,6;21,2;-5,4;
2025-09-04 08:40:00.0;-5,2;0;0;-26,6;21,3;-5,3;
2025-09-04 08:45:00.0;-5,2;0;0;-26,6;21,4;-5,2;
2025-09-04 08:50:00.0;-5,3;0;0;-26,6;21,5;-5,1;
2025-09-04 08:55:00.0;-5,3;0;0;-26,6;21,5;-5,1;
2025-09-04 09:00:00.0;-5,3;0;0;-26,6;21,5;-5,1;
2025-09-04 09:05:00.0;-5,7;0;0;-26,7;21,6;-5,1;
2025-09-04 09:10:00.0;-5,9;0;0;-26,7;21,5;-5,2;
2025-09-04 09:15:00.0;-5,8;0;0;-26,7;21,4;-5,3;
2025-09-04 09:20:00.0;-5,1;0;0;-26,5;21,3;-5,2;
2025-09-04 09:25:00.0;-4,9;0;0;-26,5;21,5;-5;
2025-09-04 09:30:00.0;-4,9;0;0;-26,5;21,6;-4,9;
2025-09-04 09:35:00.0;-4,9;0;0;-26,5;21,8;-4,7;
2025-09-04 09:40:00.0;-4,8;0;0;-26,5;21,8;-4,7;
2025-09-04 09:45:00.0;-4,7;0;0;-26,5;21,9;-4,6;
2025-09-04 09:50:00.0;-4,7;0;0;-26,5;22;-4,5;
2025-09-04 09:55:00.0;-4,8;0;0;-26,5;22;-4,4;
2025-09-04 10:00:00.0;-4,9;0;0;-26,5;22;-4,4;
2025-09-04 10:05:00.0;-5,3;0;0;-26,5;22;-4,6;
2025-09-04 10:10:00.0;-4,8;0;0;-26,5;21,7;-4,8;
2025-09-04 10:15:00.0;-4,9;0;0;-26,5;21,6;-4,8;
2025-09-04 10:20:00.0;---;---;---;---;---;---;
2025-09-04 10:25:00.0;---;---;---;---;---;---;
2025-09-04 10:30:00.0;---;---;---;---;---;---;
2025-09-04 10:35:00.0;---;---;---;---;---;---;
2025-09-04 10:40:00.0;---;---;---;---;---;---;
2025-09-04 10:45:00.0;---;---;---;---;---;---;
2025-09-04 10:50:00.0;-3,7;1;0;-26,7;22,1;-4,5;
2025-09-04 10:55:00.0;-4,4;1;0;-21,9;17,6;-4,3;
2025-09-04 11:00:00.0;-4,7;1;0;-22,5;17,8;-4,7;
2025-09-04 11:05:00.0;-4,9;1;0;-22,4;17,3;-5,1;
2025-09-04 11:10:00.0;-5,2;1;0;-23,5;18,1;-5,4;
2025-09-04 11:15:00.0;-6,5;1;0;-24,1;17,7;-6,4;
2025-09-04 11:20:00.0;-7,8;1;0;-23;15,3;-7,7;
2025-09-04 11:25:00.0;-8,9;1;0;-23,4;14,4;-8,9;
2025-09-04 11:30:00.0;-10;1;0;-24;13,9;-10,1;
2025-09-04 11:35:00.0;-9,6;1;0;-22,2;12,3;-9,8;
2025-09-04 11:40:00.0;-10,3;1;0;-23,5;13;-10,5;
