L1_SDR;;;;;;;
2025-09-04 11:45:00.0;-10,2;1;0;-23,1;12,5;-10,7;
2025-09-04 11:50:00.0;-9,5;1;0;-23,9;14;-9,9;
2025-09-04 11:55:00.0;-9,5;1;0;-23,4;13,7;-9,8;
2025-09-04 12:00:00.0;-9,7;1;0;-22,4;12,5;-9,9;
2025-09-04 12:05:00.0;-10,5;1;0;-23,6;12,8;-10,7;
2025-09-04 12:10:00.0;-10,6;1;1;-26,1;14,4;-11,7;
2025-09-04 12:15:00.0;-9,1;0;1;-29;19,5;-9,6;
2025-09-04 12:20:00.0;-8,2;0;1;-27,2;19;-8,2;
2025-09-04 12:25:00.0;-7,6;0;1;-27,3;20,6;-6,7;
2025-09-04 12:30:00.0;-6,9;0;1;-25,7;20,4;-5,3;
2025-09-04 12:35:00.0;-6,4;0;1;-26,6;23;-3,5;
2025-09-04 12:40:00.0;-5,2;0;1;-24,3;21,9;-2,4;
2025-09-04 12:45:00.0;-6,3;0;0;-24,1;21,8;-2,3;
2025-09-04 12:50:00.0;-9,3;1;0;-23,6;15;-8,7;
2025-09-04 12:55:00.0;-8,8;1;0;-23,3;14,3;-9;
2025-09-04 13:00:00.0;-9,4;1;0;-23,4;14,1;-9,3;
2025-09-04 13:05:00.0;-9,4;1;0;-23,1;13,8;-9,3;
2025-09-04 13:10:00.0;-9,2;1;0;-23;13,9;-9,1;
2025-09-04 13:15:00.0;-9;1;0;-23,5;14,6;-8,9;
2025-09-04 13:20:00.0;-8,8;1;0;-23,1;14,4;-8,7;
2025-09-04 13:25:00.0;-8,7;1;0;-23,6;15;-8,6;
2025-09-04 13:30:00.0;-8,5;1;0;-23,2;14,7;-8,5;
2025-09-04 13:35:00.0;-7,7;1;0;-24;16,5;-7,5;
2025-09-04 13:40:00.0;-8;1;0;-23,1;15,2;-7,9;
2025-09-04 13:45:00.0;-8,8;1;0;-24,1;15,2;-8,8;
2025-09-04 13:50:00.0;-9,9;1;0;-23;13;-10;
2025-09-04 13:55:00.0;-10,6;1;0;-23,8;13;-10,8;
2025-09-04 14:00:00.0;-11,1;1;0;-23,8;12,4;-11,4;
2025-09-04 14:05:00.0;-11,7;1;0;-24;11,9;-12;
2025-09-04 14:10:00.0;-12;1;0;-24,1;11,8;-12,4;
2025-09-04 14:15:00.0;-12,2;1;0;-24,2;11,6;-12,6;
2025-09-04 14:20:00.0;-12,4;1;0;-24,3;11,5;-12,8;
2025-09-04 14:25:00.0;-12,6;1;0;-24,4;11,3;-13,1;
2025-09-04 14:30:00.0;-12,4;1;0;-24,4;11,5;-12,9;
2025-09-04 14:35:00.0;-12,6;1;0;-24,4;11,3;-13,1;
2025-09-04 14:40:00.0;-11,8;1;0;-24;11,5;-12,4;
2025-09-04 14:45:00.0;-12,3;1;0;-24,4;11,6;-12,8;
2025-09-04 14:50:00.0;-12,5;1;0;-24,5;11,5;-13;
2025-09-04 14:55:00.0;-11,6;1;0;-23,9;11,6;-12,2;
2025-09-04 15:00:00.0;-12,1;1;0;-24,4;11,9;-12,6;
2025-09-04 15:05:00.0;-12,4;1;0;-24,7;11,6;-13,1;
2025-09-04 15:10:00.0;-12,5;1;0;-24,5;11,4;-13,1;
2025-09-04 15:15:00.0;-12,8;1;0;-24,8;11,3;-13,5;
2025-09-04 15:20:00.0;-13;1;0;-25;11,2;-13,8;
2025-09-04 15:25:00.0;-13,1;1;0;-25,1;11,1;-14;
2025-09-04 15:30:00.0;-13,3;1;0;-25,2;11;-14,2;
2025-09-04 15:35:00.0;-13,5;1;0;-25,2;10,8;-14,4;
2025-09-04 15:40:00.0;-13,6;1;0;-25,3;10,8;-14,5;
2025-09-04 15:45:00.0;-13,6;1;0;-25,4;10,7;-14,7;
2025-09-04 15:50:00.0;-13,8;1;0;-25,5;10,7;-14,8;
2025-09-04 15:55:00.0;-13,9;1;0;-25,6;10,7;-14,9;
2025-09-04 16:00:00.0;-14;1;0;-25,5;10,4;-15;
2025-09-04 16:05:00.0;-14;1;0;-25,6;10,5;-15,1;
2025-09-04 16:10:00.0;-14,1;1;1;-26,4;10,7;-15,6;
2025-09-04 16:15:00.0;-12,7;1;1;-30,6;17,6;-13;
2025-09-04 16:20:00.0;-11,3;0;1;-28,1;16,6;-11,5;
2025-09-04 16:25:00.0;-9,6;0;0;-29,8;23,3;-6,4;
2025-09-04 16:30:00.0;-10,3;1;0;-24,5;14,7;-9,8;
2025-09-04 16:35:00.0;-11,3;1;0;-24;12,9;-11,1;
2025-09-04 16:40:00.0;-12,3;1;0;-23,6;11,1;-12,5;
2025-09-04 16:45:00.0;-12,7;1;0;-23,8;10,9;-13;
2025-09-04 16:50:00.0;-12,3;1;0;-23,8;11;-12,7;
2025-09-04 16:55:00.0;-12;1;0;-23,4;11,1;-12,3;
2025-09-04 17:00:00.0;-11,6;1;0;-23,2;11,3;-11,7;
2025-09-04 17:05:00.0;-11,2;1;0;-23,8;12,1;-11,2;
2025-09-04 17:10:00.0;-10,7;1;0;-23,7;13;-10,7;
2025-09-04 17:15:00.0;-10,6;1;0;-23,3;12,7;-10,6;
2025-09-04 17:20:00.0;-10,2;1;0;-27,8;15,5;-9,5;
2025-09-04 17:25:00.0;-11,4;1;0;-25,4;14,7;-10,8;
2025-09-04 17:30:00.0;-12,2;1;0;-24,1;11,8;-12,4;
2025-09-04 17:35:00.0;-12,6;1;0;-24,2;11,3;-13;
2025-09-04 17:40:00.0;-12,9;1;0;-24,4;11;-13,4;
2025-09-04 17:45:00.0;-12,8;1;0;-27,4;14,5;-12,8;
2025-09-04 17:50:00.0;-13,2;1;0;-26,5;13,2;-13,3;
2025-09-04 17:55:00.0;-13,6;1;0;-25,5;11,7;-13,9;
2025-09-04 18:00:00.0;-13,8;1;0;-25;10,8;-14,2;
2025-09-04 18:05:00.0;-13,8;1;0;-25;10,5;-14,4;
2025-09-04 18:10:00.0;-13,9;1;0;-25;10,4;-14,6;
2025-09-04 18:15:00.0;-14,1;1;0;-25,1;10,3;-14,7;
2025-09-04 18:20:00.0;-14,2;1;0;-24,9;10,1;-14,9;
2025-09-04 18:25:00.0;-14,2;1;0;-25,3;10,3;-15;
2025-09-04 18:30:00.0;-14,4;1;0;-25,3;10,3;-15,1;
2025-09-04 18:35:00.0;-14,5;1;0;-25,3;10,2;-15,2;
2025-09-04 18:40:00.0;-13,8;1;0;-24,9;10;-14,9;
2025-09-04 18:45:00.0;-12,4;1;0;-24,1;11,2;-12,8;
2025-09-04 18:50:00.0;-12,4;1;0;-24,1;11;-13,1;
2025-09-04 18:55:00.0;-11,5;1;0;-23,7;11,7;-12;
2025-09-04 19:00:00.0;-11,3;1;0;-23,7;11,9;-11,8;
2025-09-04 19:05:00.0;-11,3;1;0;-23,7;12;-11,8;
2025-09-04 19:10:00.0;-11,3;1;0;-23,8;12;-11,8;
2025-09-04 19:15:00.0;-11,7;1;0;-24;11,9;-12,1;
2025-09-04 19:20:00.0;-12,7;1;0;-24,6;11,3;-13,3;
2025-09-04 19:25:00.0;-13,1;1;0;-24,9;11;-13,8;
2025-09-04 19:30:00.0;-13,4;1;0;-25;10,8;-14,2;
2025-09-04 19:35:00.0;-13,7;1;0;-25,2;10,7;-14,5;
2025-09-04 19:40:00.0;-13,9;1;0;-25,4;10,6;-14,8;
2025-09-04 19:45:00.0;-14,1;1;0;-25,3;10,4;-15;
2025-09-04 19:50:00.0;-14,2;1;0;-25,5;10,4;-15,1;
2025-09-04 19:55:00.0;-14,3;1;0;-25,5;10,3;-15,2;
2025-09-04 20:00:00.0;-14,4;1;0;-25,6;10,3;-15,3;
2025-09-04 20:05:00.0;-14,6;1;0;-25,5;10;-15,4;
2025-09-04 20:10:00.0;-13,3;1;1;-27,3;11,9;-15,3;
2025-09-04 20:15:00.0;-12,4;0;1;-30,8;18,4;-12,4;
2025-09-04 20:20:00.0;-11,8;0;1;-29;17,3;-11,7;
2025-09-04 20:25:00.0;-10,6;0;1;-27,2;17,4;-9,8;
2025-09-04 20:30:00.0;-9,7;0;1;-26,3;18,1;-8,1;
2025-09-04 20:35:00.0;-8,9;0;1;-25,6;19;-6,6;
2025-09-04 20:40:00.0;-7,5;0;0;-25,8;20,7;-5,2;
2025-09-04 20:45:00.0;-7,5;0;0;-24,9;20,4;-4,5;
2025-09-04 20:50:00.0;-10;1;0;-23,4;13,9;-9,6;
2025-09-04 20:55:00.0;-9,8;1;0;-23,7;14,1;-9,6;
2025-09-04 21:00:00.0;-10,1;1;0;-23,9;14;-9,9;
2025-09-04 21:05:00.0;-10,1;1;0;-23,7;13,9;-9,9;
2025-09-04 21:10:00.0;-10,1;1;0;-23,7;13,7;-9,9;
2025-09-04 21:15:00.0;-9,9;1;0;-23,4;13,7;-9,7;
2025-09-04 21:20:00.0;-9,9;1;0;-23,4;13,7;-9,8;
2025-09-04 21:25:00.0;-9,8;1;0;-23,3;13,6;-9,7;
2025-09-04 21:30:00.0;-9,7;1;0;-23,2;13,6;-9,6;
2025-09-04 21:35:00.0;-10,4;1;0;-23,9;13,4;-10,5;
2025-09-04 21:40:00.0;-11,4;1;0;-23,8;12,1;-11,6;
2025-09-04 21:45:00.0;-12,1;1;0;-24,1;11,7;-12,4;
2025-09-04 21:50:00.0;-12,6;1;0;-24,1;11,2;-13;
2025-09-04 21:55:00.0;-13;1;0;-24,8;11,4;-13,4;
2025-09-04 22:00:00.0;-13,2;1;0;-24,3;10,5;-13,8;
2025-09-04 22:05:00.0;-13,3;1;0;-24,9;11,1;-13,7;
2025-09-04 22:10:00.0;-13,6;1;0;-25;10,9;-14,1;
2025-09-04 22:15:00.0;-13,8;1;0;-25;10,6;-14,4;
2025-09-04 22:20:00.0;-14;1;0;-25,2;10,5;-14,7;
2025-09-04 22:25:00.0;-14,1;1;0;-25,3;10,5;-14,8;
2025-09-04 22:30:00.0;-14,3;1;0;-25,2;10,2;-14,9;
2025-09-04 22:35:00.0;-14,3;1;0;-25,3;10,2;-15,1;
2025-09-04 22:40:00.0;-14,5;1;0;-25,6;10,4;-15,1;
2025-09-04 22:45:00.0;-14,6;1;0;-25,3;10;-15,3;
2025-09-04 22:50:00.0;-14,6;1;0;-25,5;10,2;-15,3;
2025-09-04 22:55:00.0;-14,7;1;0;-25,6;10,2;-15,4;
2025-09-04 23:00:00.0;-14,8;1;0;-25,7;10,3;-15,5;
2025-09-04 23:05:00.0;-14,9;1;0;-25,8;10,2;-15,5;
2025-09-04 23:10:00.0;-14,9;1;0;-25,7;10,1;-15,6;
2025-09-04 23:15:00.0;-15;1;0;-25,8;10,2;-15,7;
2025-09-04 23:20:00.0;-15;1;0;-25,8;10,1;-15,7;
2025-09-04 23:25:00.0;-15,1;1;0;-25,8;10;-15,8;
2025-09-04 23:30:00.0;-15,1;1;0;-25,8;10;-15,8;
2025-09-04 23:35:00.0;-15,2;1;0;-26;10,1;-15,9;
2025-09-04 23:40:00.0;-15,2;1;0;-25,9;10;-15,9;
2025-09-04 23:45:00.0;-15,2;1;0;-26;10;-16;
2025-09-04 23:50:00.0;-15,3;1;0;-25,9;9,9;-16;
2025-09-04 23:55:00.0;-15,3;1;0;-26;9,9;-16,1;
2025-09-05 00:00:00.0;-15,3;1;0;-26,2;10,1;-16,1;
2025-09-05 00:05:00.0;-15,4;1;0;-26,2;10;-16,2;
2025-09-05 00:10:00.0;-15,4;1;1;-25,8;9,2;-16,6;
2025-09-05 00:15:00.0;-14;0;1;-29,9;16,2;-13,7;
2025-09-05 00:20:00.0;-13;0;1;-27,9;15,2;-12,7;
2025-09-05 00:25:00.0;-11,9;0;1;-26,5;15,3;-11,2;
2025-09-05 00:30:00.0;-10,8;0;1;-25,4;15,9;-9,5;
2025-09-05 00:35:00.0;-10,2;0;1;-25,2;18;-7,2;
2025-09-05 00:40:00.0;-9,5;0;1;-23,8;18;-5,8;
2025-09-05 00:45:00.0;-9;0;1;-24,7;19,8;-4,9;
2025-09-05 00:50:00.0;-8,6;0;1;-23,9;20;-3,9;
2025-09-05 00:55:00.0;-8,1;0;1;-25,2;22,3;-2,8;
2025-09-05 01:00:00.0;-10,4;1;0;-28,9;24,7;-4,2;
2025-09-05 01:05:00.0;-12,3;1;0;-26,6;15,1;-11,6;
2025-09-05 01:10:00.0;-13,3;1;0;-26,1;13;-13,1;
2025-09-05 01:15:00.0;-13,8;1;0;-25,3;11,4;-13,9;
2025-09-05 01:20:00.0;-14,3;1;0;-25;10,5;-14,6;
2025-09-05 01:25:00.0;-14,4;1;0;-25;10,2;-14,8;
2025-09-05 01:30:00.0;-14,6;1;0;-24,9;9,9;-15;
2025-09-05 01:35:00.0;-14,7;1;0;-25,1;9,9;-15,2;
2025-09-05 01:40:00.0;-14,9;1;0;-25,3;10;-15,3;
2025-09-05 01:45:00.0;-15;1;0;-25,4;9,9;-15,4;
2025-09-05 01:50:00.0;-15,1;1;0;-25,5;10;-15,5;
2025-09-05 01:55:00.0;-15,2;1;0;-25,6;10;-15,6;
2025-09-05 02:00:00.0;-15,2;1;0;-25,6;10;-15,7;
2025-09-05 02:05:00.0;-15,3;1;0;-25,7;10;-15,7;
2025-09-05 02:10:00.0;-15,4;1;0;-25,8;10;-15,8;
2025-09-05 02:15:00.0;-15,4;1;0;-25,9;10;-15,9;
2025-09-05 02:20:00.0;-15,4;1;0;-25,9;10;-15,9;
2025-09-05 02:25:00.0;-15,5;1;0;-26;10;-16;
2025-09-05 02:30:00.0;-15,5;1;0;-26;10;-16;
2025-09-05 02:35:00.0;-15,5;1;0;-26;10;-16,1;
2025-09-05 02:40:00.0;-15,6;1;0;-26,1;10;-16,1;
2025-09-05 02:45:00.0;-15,2;1;0;-25,8;10,2;-15,6;
2025-09-05 02:50:00.0;-14,5;1;0;-25;10,2;-14,8;
2025-09-05 02:55:00.0;-14;1;0;-24,5;10,4;-14,1;
2025-09-05 03:00:00.0;-13,5;1;0;-24,2;10,6;-13,6;
2025-09-05 03:05:00.0;-13,1;1;0;-23,9;10,9;-13,1;
2025-09-05 03:10:00.0;-12,6;1;0;-23,8;11,3;-12,6;
2025-09-05 03:15:00.0;-12,3;1;0;-23,7;11,4;-12,3;
2025-09-05 03:20:00.0;-12;1;0;-23,6;11,6;-12;
2025-09-05 03:25:00.0;-11,7;1;0;-23,5;11,7;-11,8;
2025-09-05 03:30:00.0;-11,5;1;0;-23,4;11,8;-11,6;
2025-09-05 03:35:00.0;-12,4;1;0;-24,1;11,5;-12,6;
2025-09-05 03:40:00.0;-13,5;1;0;-24,7;10,9;-13,8;
2025-09-05 03:45:00.0;-14,1;1;0;-25,1;10,5;-14,6;
2025-09-05 03:50:00.0;-14,5;1;0;-25,3;10,2;-15,1;
2025-09-05 03:55:00.0;-15;1;0;-25,5;9,9;-15,6;
2025-09-05 04:00:00.0;-15,2;1;0;-25,7;9,9;-15,8;
2025-09-05 04:05:00.0;-15,3;1;0;-25,5;9,6;-16;
2025-09-05 04:10:00.0;-15,3;1;0;-24,8;9;-15,8;
2025-09-05 04:15:00.0;-14,9;1;0;-24,4;9,2;-15,2;
2025-09-05 04:20:00.0;-14,9;1;0;-24,7;9,6;-15,1;
2025-09-05 04:25:00.0;-14,9;1;0;-24,8;9,8;-15,1;
2025-09-05 04:30:00.0;-14,9;1;0;-24,9;9,9;-15;
2025-09-05 04:35:00.0;-14,8;1;0;-24,9;9,9;-15;
2025-09-05 04:40:00.0;-14,9;1;0;-24,6;9,6;-15;
2025-09-05 04:45:00.0;-14,8;1;0;-25,2;10,2;-15;
2025-09-05 04:50:00.0;-14,9;1;0;-24,7;9,7;-15,1;
2025-09-05 04:55:00.0;-14,9;1;0;-25,4;10,3;-15,1;
2025-09-05 05:00:00.0;-14,9;1;0;-24,5;9,4;-15,1;
2025-09-05 05:05:00.0;-14,9;1;0;-25;9,9;-15,1;
2025-09-05 05:10:00.0;-15,2;1;0;-27;11,7;-15,3;
2025-09-05 05:15:00.0;-15,5;1;0;-26,9;11;-16;
2025-09-05 05:20:00.0;-15,8;1;0;-26,8;10,5;-16,3;
2025-09-05 05:25:00.0;-15,9;1;0;-26,4;9,7;-16,7;
2025-09-05 05:30:00.0;-16,1;1;0;-26,5;9,8;-16,8;
2025-09-05 05:35:00.0;-16,1;1;0;-26,8;9,9;-16,8;
2025-09-05 05:40:00.0;-16,2;1;0;-26,8;9,9;-16,9;
2025-09-05 05:45:00.0;-16,3;1;0;-27;9,9;-17;
2025-09-05 05:50:00.0;-16,3;1;0;-27;9,9;-17,1;
2025-09-05 05:55:00.0;-16,4;1;0;-27,2;10;-17,2;
2025-09-05 06:00:00.0;-16,5;1;0;-27,2;10;-17,2;
2025-09-05 06:05:00.0;-16,5;1;0;-27,2;10;-17,3;
2025-09-05 06:10:00.0;-16,6;1;0;-27,3;10;-17,3;
2025-09-05 06:15:00.0;-16,6;1;0;-27,3;9,9;-17,4;
2025-09-05 06:20:00.0;-16,7;1;0;-27,4;10;-17,4;
2025-09-05 06:25:00.0;-16,7;1;0;-27,4;10;-17,4;
2025-09-05 06:30:00.0;-16,7;1;0;-27,6;10,1;-17,5;
2025-09-05 06:35:00.0;-16,8;1;0;-27,5;9,9;-17,6;
2025-09-05 06:40:00.0;-16,7;1;0;-27,7;10,1;-17,6;
2025-09-05 06:45:00.0;-16,8;1;0;-27,7;10;-17,6;
2025-09-05 06:50:00.0;-16,9;1;0;-27,7;10;-17,7;
2025-09-05 06:55:00.0;-16,9;1;0;-27,7;10;-17,8;
2025-09-05 07:00:00.0;-16,9;1;0;-27,7;10;-17,8;
2025-09-05 07:05:00.0;-16,9;1;0;-27,8;10;-17,7;
2025-09-05 07:10:00.0;-16,9;1;0;-27,7;10;-17,7;
2025-09-05 07:15:00.0;-17;1;0;-27,9;10;-17,8;
2025-09-05 07:20:00.0;-17;1;0;-27,9;10;-17,9;
2025-09-05 07:25:00.0;-17,1;1;0;-27,9;10;-18;
2025-09-05 07:30:00.0;-17,1;1;0;-27,9;9,9;-18;
2025-09-05 07:35:00.0;-17,1;1;0;-28,1;10,1;-18;
2025-09-05 07:40:00.0;-17,2;1;0;-28;9,9;-18;
2025-09-05 07:45:00.0;-17,2;1;0;-28,1;10;-18,1;
2025-09-05 07:50:00.0;-17,2;1;0;-28;9,9;-18,1;
2025-09-05 07:55:00.0;-17,2;1;0;-28,1;10;-18,2;
2025-09-05 08:00:00.0;-17;1;0;-27,9;9,8;-18,1;
2025-09-05 08:05:00.0;-16,5;1;0;-27,4;10,2;-17,2;
2025-09-05 08:10:00.0;-16,7;1;1;-32,5;14,2;-18,2;
2025-09-05 08:15:00.0;-15,3;0;1;-30,1;15,4;-14,7;
2025-09-05 08:20:00.0;-14,3;0;1;-27,2;13,6;-13,5;
2025-09-05 08:25:00.0;-13,1;0;1;-26,1;14,1;-12;
2025-09-05 08:30:00.0;-10,3;0;1;-24,5;14,3;-10,2;
2025-09-05 08:35:00.0;-10,1;0;1;-25,2;16,5;-8,7;
2025-09-05 08:40:00.0;-10,1;0;1;-23,3;16,3;-7;
2025-09-05 08:45:00.0;-9;0;1;-24,7;19,1;-5,5;
2025-09-05 08:50:00.0;-9,2;0;1;-23,2;18,6;-4,6;
2025-09-05 08:55:00.0;-8,8;0;1;-22,9;19,1;-3,8;
2025-09-05 09:00:00.0;-10,9;0;0;-34,3;37,1;2,8;
2025-09-05 09:05:00.0;-12,3;1;0;-26,4;14,7;-11,7;
2025-09-05 09:10:00.0;-12,7;1;0;-25,2;12,9;-12,4;
2025-09-05 09:15:00.0;-12,7;1;0;-24,1;11,5;-12,6;
2025-09-05 09:20:00.0;-12,5;1;0;-23,5;11,1;-12,4;
2025-09-05 09:25:00.0;-12,4;1;0;-23,4;11,1;-12,3;
2025-09-05 09:30:00.0;-12,2;1;0;-23,5;11,3;-12,1;
2025-09-05 09:35:00.0;-11,2;1;0;-24;12,9;-11,1;
2025-09-05 09:40:00.0;-11,4;1;0;-23,2;11,9;-11,4;
2025-09-05 09:45:00.0;-11,2;1;0;-23,7;12,5;-11,2;
2025-09-05 09:50:00.0;-11,5;1;0;-23,4;11,7;-11,6;
2025-09-05 09:55:00.0;-11,2;1;0;-23,1;11,6;-11,5;
2025-09-05 10:00:00.0;-11,1;1;0;-23,3;12;-11,3;
2025-09-05 10:05:00.0;-11,2;1;0;-23,5;12;-11,4;
2025-09-05 10:10:00.0;-11,3;1;0;-23,7;12;-11,7;
2025-09-05 10:15:00.0;-11,4;1;0;-23,6;11,8;-11,7;
2025-09-05 10:20:00.0;-11,4;1;0;-23,6;11,8;-11,8;
2025-09-05 10:25:00.0;-11,8;1;0;-23,9;11,9;-12;
2025-09-05 10:30:00.0;-12,8;1;0;-24,5;11,3;-13,2;
2025-09-05 10:35:00.0;-13,8;1;0;-25,1;10,7;-14,4;
2025-09-05 10:40:00.0;-14,2;1;0;-25,4;10,4;-15;
2025-09-05 10:45:00.0;-12,7;1;0;-24,4;11;-13,4;
2025-09-05 10:50:00.0;-12,3;1;0;-24;11,2;-12,8;
2025-09-05 10:55:00.0;-11,9;1;0;-24,2;11,8;-12,4;
2025-09-05 11:00:00.0;-11,9;1;0;-24,2;11,9;-12,3;
2025-09-05 11:05:00.0;-11,7;1;0;-24;11,8;-12,2;
2025-09-05 11:10:00.0;-11,8;1;0;-24,1;11,9;-12,2;
2025-09-05 11:15:00.0;-11,8;1;0;-24,1;11,9;-12,2;
2025-09-05 11:20:00.0;-11,9;1;0;-24,3;11,9;-12,4;
2025-09-05 11:25:00.0;-12,6;1;0;-24,8;11,7;-13,2;
2025-09-05 11:30:00.0;-13,4;1;0;-25,2;11,1;-14,1;
2025-09-05 11:35:00.0;-13,9;1;0;-25,5;10,7;-14,7;
2025-09-05 11:40:00.0;-14,5;1;0;-25,7;10,3;-15,3;
2025-09-05 11:45:00.0;-14;1;0;-25,4;10,2;-15,2;
2025-09-05 11:50:00.0;-13,2;1;0;-25;11,2;-13,9;
2025-09-05 11:55:00.0;-14,1;1;0;-25,6;10,7;-14,9;
2025-09-05 12:00:00.0;-14,3;1;0;-25,5;10,3;-15,2;
2025-09-05 12:05:00.0;-14,9;1;0;-26,2;10,5;-15,7;
2025-09-05 12:10:00.0;-14,9;1;1;-29,7;12,9;-16,7;
2025-09-05 12:15:00.0;-12,8;0;1;-30,6;17,1;-13,5;
2025-09-05 12:20:00.0;-12,4;0;1;-28,6;15,9;-12,8;
2025-09-05 12:25:00.0;-11,2;0;1;-26,5;15,9;-10,6;
2025-09-05 12:30:00.0;-9;0;1;-25,3;16,6;-8,7;
2025-09-05 12:35:00.0;-8,8;0;1;-26,1;18,7;-7,3;
2025-09-05 12:40:00.0;-8,5;0;1;-24,1;18,3;-5,8;
2025-09-05 12:45:00.0;-8,6;0;1;-25,2;20,2;-5;
2025-09-05 12:50:00.0;-8;0;1;-23,9;20,5;-3,5;
2025-09-05 12:55:00.0;-8,2;0;1;-24,8;21,7;-3,1;
2025-09-05 13:00:00.0;-10,6;0;0;-31;32;1,1;
2025-09-05 13:05:00.0;-11,3;1;0;-27;16,7;-10,3;
2025-09-05 13:10:00.0;-12;1;0;-24,4;12,7;-11,7;
2025-09-05 13:15:00.0;-12;1;0;-23,3;11,4;-11,9;
2025-09-05 13:20:00.0;-11,8;1;0;-23,1;11,4;-11,7;
2025-09-05 13:25:00.0;-10,6;1;0;-24;13,6;-10,5;
2025-09-05 13:30:00.0;-11,1;1;0;-22,2;11,3;-10,9;
2025-09-05 13:35:00.0;-10,9;1;0;-22,2;11,4;-10,8;
2025-09-05 13:40:00.0;-11;1;0;-23,6;12,7;-10,9;
2025-09-05 13:45:00.0;-11,1;1;0;-23,5;12,5;-11,1;
2025-09-05 13:50:00.0;-11;1;0;-23,2;12;-11,3;
2025-09-05 13:55:00.0;-11,6;1;0;-23,7;12,1;-11,5;
2025-09-05 14:00:00.0;-12,6;1;0;-24,2;11,4;-12,8;
2025-09-05 14:05:00.0;-13,3;1;0;-24,6;10,9;-13,7;
2025-09-05 14:10:00.0;-13,8;1;0;-24,9;10,7;-14,3;
2025-09-05 14:15:00.0;-14,2;1;0;-25,2;10,4;-14,8;
2025-09-05 14:20:00.0;-14,6;1;0;-25,3;10,1;-15,2;
2025-09-05 14:25:00.0;-14,9;1;0;-25,4;10,1;-15,4;
2025-09-05 14:30:00.0;-15,1;1;0;-25,7;10;-15,6;
2025-09-05 14:35:00.0;-15,2;1;0;-25,7;10;-15,8;
2025-09-05 14:40:00.0;-15,4;1;0;-25,7;9,8;-15,9;
2025-09-05 14:45:00.0;-15,5;1;0;-26,1;10;-16,1;
2025-09-05 14:50:00.0;-15,6;1;0;-26,3;10,1;-16,2;
2025-09-05 14:55:00.0;-15,6;1;0;-26,2;10;-16,3;
2025-09-05 15:00:00.0;-15,7;1;0;-26,3;9,9;-16,4;
2025-09-05 15:05:00.0;-15,7;1;0;-26,4;10;-16,3;
2025-09-05 15:10:00.0;-15,3;1;0;-26;9,9;-16,2;
2025-09-05 15:15:00.0;-13,7;1;0;-24,9;10,4;-14,4;
2025-09-05 15:20:00.0;-13,4;1;0;-24,7;10,9;-13,8;
2025-09-05 15:25:00.0;-14,1;1;0;-25,2;10,2;-14,9;
2025-09-05 15:30:00.0;-12,8;1;0;-24,3;11;-13,3;
2025-09-05 15:35:00.0;-12,4;1;0;-24,2;11,4;-12,9;
