Data;Temp ambiente;Comp;Degelo;Temp evap;SH;Temp succao; 
2025-08-25 00:00:00.0;-20,2;1;0;-32,4;12,3;-20,1;
2025-08-25 00:05:00.0;-20,2;1;0;-31,7;11,6;-20,1;
2025-08-25 00:10:00.0;-20,2;1;0;-31,7;11,6;-20,1;
2025-08-25 00:15:00.0;-20,2;1;0;-31,7;11,6;-20,1;
2025-08-25 00:20:00.0;-20,2;1;0;-31,6;11,5;-20,1;
2025-08-25 00:25:00.0;-20,2;1;0;-31,4;11,3;-20,1;
2025-08-25 00:30:00.0;-20,2;1;0;-30,9;10,7;-20,1;
2025-08-25 00:35:00.0;-20,1;1;0;-30,6;10,5;-20,1;
2025-08-25 00:40:00.0;-20,2;1;0;-30,6;10,5;-20,1;
2025-08-25 00:45:00.0;-20,2;1;0;-30,6;10,5;-20,1;
2025-08-25 00:50:00.0;-20,1;1;0;-30,6;10,5;-20,1;
2025-08-25 00:55:00.0;-20,2;1;0;-30,6;10,5;-20,1;
2025-08-25 01:00:00.0;-20,2;1;0;-30,6;10,5;-20,1;
2025-08-25 01:05:00.0;-20,2;1;0;-30,6;10,5;-20,1;
2025-08-25 01:10:00.0;-20,2;1;0;-30,6;10,5;-20,1;
2025-08-25 01:15:00.0;-20,2;1;0;-30,6;10,5;-20,1;
2025-08-25 01:20:00.0;-20,2;1;0;-30,3;10,1;-20,1;
2025-08-25 01:25:00.0;-20,2;1;0;-30,2;10,1;-20,1;
2025-08-25 01:30:00.0;-20,2;1;0;-30,2;10,1;-20,1;
2025-08-25 01:35:00.0;-20,2;1;0;-30,2;10,1;-20,1;
2025-08-25 01:40:00.0;-20,2;1;0;-30,1;10;-20,1;
2025-08-25 01:45:00.0;-20,2;1;0;-30;9,9;-20,1;
2025-08-25 01:50:00.0;-20,2;1;0;-30,1;10;-20,1;
2025-08-25 01:55:00.0;-20,2;1;0;-30,1;10;-20,1;
2025-08-25 02:00:00.0;-20,2;1;0;-29,9;9,8;-20,1;
2025-08-25 02:05:00.0;-20,2;1;0;-30,1;10;-20,1;
2025-08-25 02:10:00.0;-20,2;1;0;-30,1;10;-20,1;
2025-08-25 02:15:00.0;-20,2;1;0;-30,1;10;-20,1;
2025-08-25 02:20:00.0;-20,2;1;0;-29,8;9,7;-20,1;
2025-08-25 02:25:00.0;-20,2;1;0;-29,9;9,7;-20,1;
2025-08-25 02:30:00.0;-20,2;1;0;-30;9,9;-20,1;
2025-08-25 02:35:00.0;-20,2;1;0;-29,8;9,7;-20,1;
2025-08-25 02:40:00.0;-20,2;1;0;-30;9,9;-20,1;
2025-08-25 02:45:00.0;-20,2;1;0;-30;9,9;-20,1;
2025-08-25 02:50:00.0;-20,2;1;0;-29,8;9,7;-20,1;
2025-08-25 02:55:00.0;-20,2;1;0;-29,9;9,8;-20,1;
2025-08-25 03:00:00.0;-20,2;1;0;-29,9;9,8;-20,1;
2025-08-25 03:05:00.0;-20,2;1;0;-30;9,9;-20,1;
2025-08-25 03:10:00.0;-20,2;1;0;-30;10;-20,1;
2025-08-25 03:15:00.0;-20,2;1;0;-30,1;10;-20,1;
2025-08-25 03:20:00.0;-20,2;1;0;-30,1;10;-20,1;
2025-08-25 03:25:00.0;-20,2;1;0;-30,1;10;-20,1;
2025-08-25 03:30:00.0;-20,2;1;0;-30,1;10;-20,1;
2025-08-25 03:35:00.0;-20,2;1;0;-29,6;9,5;-20,1;
2025-08-25 03:40:00.0;-20,2;1;0;-29,9;9,9;-20,1;
2025-08-25 03:45:00.0;-20,2;1;0;-30;9,9;-20,1;
2025-08-25 03:50:00.0;-20,2;1;0;-30;10;-20,1;
2025-08-25 03:55:00.0;-20,2;1;0;-30,1;10;-20,1;
2025-08-25 04:00:00.0;-20,1;1;0;-29,8;9,8;-20,1;
2025-08-25 04:05:00.0;-20;1;0;-29,8;9,8;-19,9;
2025-08-25 04:10:00.0;-19,7;1;0;-31,5;11,7;-19,8;
2025-08-25 04:15:00.0;-19,8;1;0;-32,6;12,8;-19,7;
2025-08-25 04:20:00.0;-19,9;1;0;-33,3;13,5;-19,8;
2025-08-25 04:25:00.0;-19,9;1;0;-33,3;13,5;-19,8;
2025-08-25 04:30:00.0;-19,9;1;0;-33,3;13,4;-19,8;
2025-08-25 04:35:00.0;-19,9;1;0;-33,3;13,4;-19,9;
2025-08-25 04:40:00.0;-19,9;1;0;-33,2;13,4;-19,9;
2025-08-25 04:45:00.0;-20;1;0;-33,4;13,5;-19,9;
2025-08-25 04:50:00.0;-19,9;1;0;-33,4;13,5;-19,9;
2025-08-25 04:55:00.0;-20;1;0;-33,6;13,6;-19,9;
2025-08-25 05:00:00.0;-20,2;1;0;-34;14;-20,1;
2025-08-25 05:05:00.0;-20,3;1;0;-30,3;10,2;-20,1;
2025-08-25 05:10:00.0;-20,2;1;0;-28,5;8,4;-20,1;
2025-08-25 05:15:00.0;-20,2;1;0;-29,5;9,3;-20,1;
2025-08-25 05:20:00.0;-20,2;1;0;-29,8;9,7;-20,1;
2025-08-25 05:25:00.0;-20,2;1;0;-30;9,9;-20,1;
2025-08-25 05:30:00.0;-20,2;1;0;-30;9,9;-20,1;
2025-08-25 05:35:00.0;-20,2;1;0;-29,5;9,4;-20,1;
2025-08-25 05:40:00.0;-20,2;1;0;-29,7;9,6;-20,1;
2025-08-25 05:45:00.0;-20,2;1;0;-29,9;9,8;-20,1;
2025-08-25 05:50:00.0;-20,2;1;0;-30;9,9;-20,1;
2025-08-25 05:55:00.0;-20,2;1;0;-30,1;10;-20,1;
2025-08-25 06:00:00.0;-20,2;1;0;-30;9,9;-20,1;
2025-08-25 06:05:00.0;-19,7;1;0;-31,7;11,9;-19,8;
2025-08-25 06:10:00.0;-19,2;1;0;-34,5;15,4;-19,1;
2025-08-25 06:15:00.0;-18,7;1;0;-34,1;15,6;-18,5;
2025-08-25 06:20:00.0;-18,2;1;0;-34;16;-17,9;
2025-08-25 06:25:00.0;-17,7;1;0;-34;16,5;-17,4;
2025-08-25 06:30:00.0;-17,3;1;0;-33,9;16,9;-17;
2025-08-25 06:35:00.0;-16,9;1;0;-33,9;17,3;-16,7;
2025-08-25 06:40:00.0;-16,4;1;0;-34;17,7;-16,3;
2025-08-25 06:45:00.0;-16,3;1;0;-34;17,9;-16,1;
2025-08-25 06:50:00.0;-16;1;0;-34;18;-16;
2025-08-25 06:55:00.0;-16,3;1;0;-34,1;18;-16,1;
2025-08-25 07:00:00.0;-17,7;1;0;-34;16,6;-17,4;
2025-08-25 07:05:00.0;-18,7;1;0;-34,1;15,6;-18,5;
2025-08-25 07:10:00.0;-19,1;1;0;-34,1;15,2;-18,9;
2025-08-25 07:15:00.0;-18,1;1;0;-34;15,6;-18,4;
2025-08-25 07:20:00.0;-19;1;0;-34;15,2;-18,8;
2025-08-25 07:25:00.0;-19,5;1;0;-33,9;14,6;-19,4;
2025-08-25 07:30:00.0;-16,1;1;0;-33,9;17,4;-16,5;
2025-08-25 07:35:00.0;-15,5;1;0;-34;18,4;-15,5;
2025-08-25 07:40:00.0;-15,1;1;0;-34;18,8;-15,2;
2025-08-25 07:45:00.0;-15;1;0;-34;19;-15;
2025-08-25 07:50:00.0;-15;1;0;-34,1;19,2;-14,9;
2025-08-25 07:55:00.0;-14,3;1;0;-34;19,6;-14,4;
2025-08-25 08:00:00.0;-14,5;1;0;-34,1;19,7;-14,4;
2025-08-25 08:05:00.0;-14;1;1;-38,7;24;-14,7;
2025-08-25 08:10:00.0;-13,5;0;1;-33,7;20,1;-13,6;
2025-08-25 08:15:00.0;-13,2;0;1;-32,2;20,2;-12,1;
2025-08-25 08:20:00.0;-12,8;0;1;-32,6;21,9;-10,7;
2025-08-25 08:25:00.0;-12,5;0;1;-31,3;21,9;-9,4;
2025-08-25 08:30:00.0;-11,5;0;1;-30,2;22,1;-8,2;
2025-08-25 08:35:00.0;-10,7;0;1;-31,3;24,4;-6,9;
2025-08-25 08:40:00.0;-11;0;1;-30,2;24,4;-5,9;
2025-08-25 08:45:00.0;-10,8;0;1;-31,5;26,2;-5,2;
2025-08-25 08:50:00.0;-11,3;0;1;-31,8;27;-4,8;
2025-08-25 08:55:00.0;-15,9;1;0;-34,2;20,1;-14,2;
2025-08-25 09:00:00.0;-16,9;1;0;-34,2;17,8;-16,4;
2025-08-25 09:05:00.0;-17,3;1;0;-34;17;-17;
2025-08-25 09:10:00.0;-17,8;1;0;-34,1;16,6;-17,6;
2025-08-25 09:15:00.0;-18,1;1;0;-33,9;16;-17,9;
2025-08-25 09:20:00.0;-16,8;1;0;-33,9;16,5;-17,3;
2025-08-25 09:25:00.0;-15,4;1;0;-34;18,7;-15,3;
2025-08-25 09:30:00.0;-16;1;0;-34;18,2;-15,9;
2025-08-25 09:35:00.0;-13,3;1;0;-34;19,8;-14,1;
2025-08-25 09:40:00.0;-11;1;0;-33,9;22,5;-11,4;
2025-08-25 09:45:00.0;-10,4;1;0;-33,9;23,2;-10,7;
2025-08-25 09:50:00.0;-10;1;0;-41,6;30,8;-10,8;
2025-08-25 09:55:00.0;-8,6;0;0;-40,8;29,9;-10,9;
2025-08-25 10:00:00.0;-6,8;0;0;-40,4;29,7;-10,7;
2025-08-25 10:05:00.0;-3,7;0;0;-39,9;29,7;-10,2;
2025-08-25 10:10:00.0;-3,2;0;0;-39,7;30,2;-9,5;
2025-08-25 10:15:00.0;-5;0;0;-39,6;30,9;-8,7;
2025-08-25 10:20:00.0;-6,9;0;0;-39,6;31,6;-8;
2025-08-25 10:25:00.0;-7;0;0;-39,7;31,9;-7,7;
2025-08-25 10:30:00.0;-7,3;0;0;-39,7;32,1;-7,6;
2025-08-25 10:35:00.0;-7,4;0;0;-39,8;32,3;-7,5;
2025-08-25 10:40:00.0;-8,1;0;0;-39,8;32,3;-7,5;
2025-08-25 10:45:00.0;-9,3;0;0;-39,9;32,3;-7,6;
2025-08-25 10:50:00.0;-9,8;0;0;-40;32,2;-7,8;
2025-08-25 10:55:00.0;-10,2;0;0;-40;32;-8,1;
2025-08-25 11:00:00.0;-10,4;0;0;-40,1;31,8;-8,3;
2025-08-25 11:05:00.0;-10,7;0;0;-40,2;31,5;-8,7;
2025-08-25 11:10:00.0;-10,8;0;0;-40,2;31,3;-8,9;
2025-08-25 11:15:00.0;-10,9;0;0;-40,3;31,1;-9,1;
2025-08-25 11:20:00.0;-11;0;0;-40,3;31;-9,3;
2025-08-25 11:25:00.0;-11,1;0;0;-40,3;30,8;-9,5;
2025-08-25 11:30:00.0;-11,1;0;0;-40,3;30,6;-9,7;
2025-08-25 11:35:00.0;-11,3;0;0;-40,3;30,5;-9,9;
2025-08-25 11:40:00.0;-11,3;0;0;-40,3;30,4;-10;
2025-08-25 11:45:00.0;-11,3;0;0;-40,4;30,3;-10,1;
2025-08-25 11:50:00.0;-11,4;0;0;-40,4;30,2;-10,2;
2025-08-25 11:55:00.0;-11,4;0;0;-40,4;30,1;-10,3;
2025-08-25 12:00:00.0;-11,3;0;0;-40,4;30,1;-10,3;
2025-08-25 12:05:00.0;-11,3;0;0;-40,4;30;-10,4;
2025-08-25 12:10:00.0;-11,3;0;0;-40,4;30;-10,4;
2025-08-25 12:15:00.0;-11,2;0;0;-40,4;30;-10,5;
2025-08-25 12:20:00.0;-8,6;0;0;-40,4;29,9;-10,5;
2025-08-25 12:25:00.0;-7;0;0;-40,3;30;-10,3;
2025-08-25 12:30:00.0;-5,4;0;0;-40,1;30,1;-10,1;
2025-08-25 12:35:00.0;-4,9;0;0;-39,8;30,6;-9,3;
2025-08-25 12:40:00.0;-6,6;0;0;-29,7;21,6;-8,1;
2025-08-25 12:45:00.0;-7,3;0;0;-33;25,5;-7,5;
2025-08-25 12:50:00.0;-7,5;1;0;-33,3;25,5;-7,8;
2025-08-25 12:55:00.0;-7,6;1;0;-33,3;25,4;-7,9;
2025-08-25 13:00:00.0;-7,5;1;0;-33,4;25,5;-7,9;
2025-08-25 13:05:00.0;-7,7;1;0;-33,4;25,4;-8;
2025-08-25 13:10:00.0;-9,6;1;0;-33,6;24,3;-9,3;
2025-08-25 13:15:00.0;-10,6;1;0;-34;23,7;-10,4;
2025-08-25 13:20:00.0;-11,4;1;0;-34,1;22,9;-11,2;
2025-08-25 13:25:00.0;-12,7;1;0;-34,1;21,6;-12,4;
2025-08-25 13:30:00.0;-13,6;1;0;-34;20,6;-13,5;
2025-08-25 13:35:00.0;-13,8;1;0;-34,1;20,5;-13,6;
2025-08-25 13:40:00.0;-14,5;1;0;-34;19,6;-14,4;
2025-08-25 13:45:00.0;-13;1;0;-34;20,9;-13,1;
2025-08-25 13:50:00.0;-12,9;1;0;-34;21,2;-12,8;
2025-08-25 13:55:00.0;-13,3;1;0;-34,1;21;-13,1;
2025-08-25 14:00:00.0;-14,4;1;0;-34,1;20;-14,1;
2025-08-25 14:05:00.0;-13,9;1;0;-34;19,8;-14,1;
2025-08-25 14:10:00.0;-14,1;1;0;-33,9;20;-13,9;
2025-08-25 14:15:00.0;-15;1;0;-34;19,2;-14,8;
2025-08-25 14:20:00.0;-15,5;1;0;-34,1;18,8;-15,3;
2025-08-25 14:25:00.0;-15,8;1;0;-34;18,3;-15,7;
2025-08-25 14:30:00.0;-15,7;1;0;-33,9;17,9;-16;
2025-08-25 14:35:00.0;-14,2;1;0;-33,9;19,6;-14,3;
2025-08-25 14:40:00.0;-14,1;1;0;-33,9;19,9;-14;
2025-08-25 14:45:00.0;-13,5;1;0;-34;20,3;-13,7;
2025-08-25 14:50:00.0;-13,4;1;0;-33,9;20,5;-13,4;
2025-08-25 14:55:00.0;-12,9;1;0;-34;21,1;-12,9;
2025-08-25 15:00:00.0;-12,6;1;0;-34;21,4;-12,6;
2025-08-25 15:05:00.0;-12,6;1;0;-33,9;21,4;-12,5;
2025-08-25 15:10:00.0;-12,6;1;0;-34;21,4;-12,5;
2025-08-25 15:15:00.0;-12,6;1;0;-33,9;21,5;-12,5;
2025-08-25 15:20:00.0;-12,4;1;0;-34,1;21,7;-12,4;
2025-08-25 15:25:00.0;-12,5;1;0;-34;21,6;-12,4;
2025-08-25 15:30:00.0;-12,5;1;0;-34,1;21,6;-12,4;
2025-08-25 15:35:00.0;-12,5;1;0;-34;21,5;-12,5;
2025-08-25 15:40:00.0;-12,5;1;0;-34;21,5;-12,5;
2025-08-25 15:45:00.0;-12,2;1;0;-33,9;21,6;-12,3;
2025-08-25 15:50:00.0;-10,7;1;0;-34;23,2;-10,8;
2025-08-25 15:55:00.0;-10,5;1;0;-34,1;23,6;-10,4;
2025-08-25 16:00:00.0;-10,6;1;0;-34;23,5;-10,5;
2025-08-25 16:05:00.0;-10,2;1;1;-38,4;27,6;-10,8;
2025-08-25 16:10:00.0;-8,6;0;1;-35,2;25;-10,2;
2025-08-25 16:15:00.0;-8,2;0;1;-34,6;25,8;-8,8;
2025-08-25 16:20:00.0;-7,9;0;1;-33,5;26,7;-6,8;
2025-08-25 16:25:00.0;-7,6;0;1;-34;28,3;-5,7;
2025-08-25 16:30:00.0;-7,5;0;1;-33,4;28,6;-4,8;
2025-08-25 16:35:00.0;-7,1;0;1;-33,2;29,3;-3,9;
2025-08-25 16:40:00.0;-7,4;0;1;-33;29,9;-3,1;
2025-08-25 16:45:00.0;-6,9;0;1;-32,6;30;-2,5;
2025-08-25 16:50:00.0;-7,2;0;1;-34,3;32;-2,3;
2025-08-25 16:55:00.0;-9,6;0;0;-33,2;26,1;-7,1;
2025-08-25 17:00:00.0;-11;1;0;-34;23,4;-10,7;
2025-08-25 17:05:00.0;-11,4;1;0;-34;22,9;-11,1;
2025-08-25 17:10:00.0;-11,4;1;0;-34,1;22,9;-11,2;
2025-08-25 17:15:00.0;-11,4;1;0;-34;22,9;-11,2;
2025-08-25 17:20:00.0;-11,2;1;0;-34;23;-11;
2025-08-25 17:25:00.0;-11,2;1;0;-34,1;23,1;-11;
2025-08-25 17:30:00.0;-11,2;1;0;-34;23;-11;
2025-08-25 17:35:00.0;-11,2;1;0;-34;23;-11,1;
2025-08-25 17:40:00.0;-11,1;1;0;-34;23;-11;
2025-08-25 17:45:00.0;-11,3;1;0;-34,1;23,2;-11;
2025-08-25 17:50:00.0;-12,6;1;0;-34,1;21,8;-12,3;
2025-08-25 17:55:00.0;-13,4;1;0;-34;20,8;-13,2;
2025-08-25 18:00:00.0;-14,1;1;0;-34;20,1;-13,9;
2025-08-25 18:05:00.0;-14,5;1;0;-34;19,6;-14,4;
2025-08-25 18:10:00.0;-15,1;1;0;-34;19;-14,9;
2025-08-25 18:15:00.0;-15,2;1;0;-34,2;19;-15,2;
2025-08-25 18:20:00.0;-15,5;1;0;-34;18,6;-15,4;
2025-08-25 18:25:00.0;-15,6;1;0;-34,1;18,6;-15,6;
2025-08-25 18:30:00.0;-15,8;1;0;-33,9;18,2;-15,7;
2025-08-25 18:35:00.0;-15,9;1;0;-34,1;18,2;-15,9;
2025-08-25 18:40:00.0;-16;1;0;-33,9;17,9;-16;
2025-08-25 18:45:00.0;-16,1;1;0;-33,9;17,8;-16,1;
2025-08-25 18:50:00.0;-16,2;1;0;-34;17,8;-16,2;
2025-08-25 18:55:00.0;-16,3;1;0;-33,9;17,6;-16,3;
2025-08-25 19:00:00.0;-16,4;1;0;-34,1;17,7;-16,4;
2025-08-25 19:05:00.0;-16,5;1;0;-34;17,6;-16,4;
2025-08-25 19:10:00.0;-16,5;1;0;-34,1;17,6;-16,5;
2025-08-25 19:15:00.0;-16,6;1;0;-33,9;17,3;-16,6;
2025-08-25 19:20:00.0;-16,7;1;0;-34,1;17,5;-16,6;
2025-08-25 19:25:00.0;-16,7;1;0;-34;17,3;-16,7;
2025-08-25 19:30:00.0;-16,8;1;0;-34;17,3;-16,7;
2025-08-25 19:35:00.0;-16,8;1;0;-33,9;17,2;-16,8;
2025-08-25 19:40:00.0;-14,1;1;0;-33,8;19,5;-14,3;
2025-08-25 19:45:00.0;-13,7;1;0;-34,1;20,4;-13,7;
2025-08-25 19:50:00.0;-13,4;1;0;-33,9;20,5;-13,4;
2025-08-25 19:55:00.0;-14,6;1;0;-34,2;19,9;-14,3;
2025-08-25 20:00:00.0;-13,8;1;0;-34;20,2;-13,8;
2025-08-25 20:05:00.0;-12,9;1;1;-37,9;24,1;-13,8;
2025-08-25 20:10:00.0;-11,4;0;1;-34,4;21,4;-13;
2025-08-25 20:15:00.0;-11,3;0;1;-34,5;22,9;-11,6;
2025-08-25 20:20:00.0;-11,2;0;1;-32;22,4;-9,6;
2025-08-25 20:25:00.0;-10,6;0;1;-30,8;22,6;-8,2;
2025-08-25 20:30:00.0;-9,2;0;1;-32,3;25,2;-7,1;
2025-08-25 20:35:00.0;-8,8;0;1;-31,7;25,7;-6;
2025-08-25 20:40:00.0;-8;0;1;-31,5;26,6;-4,9;
2025-08-25 20:45:00.0;-7,8;0;1;-31,2;27,5;-3,7;
2025-08-25 20:50:00.0;-8;0;1;-32,2;29,2;-3;
2025-08-25 20:55:00.0;-10,9;0;0;-33,7;25,4;-8,3;
2025-08-25 21:00:00.0;-11,9;1;0;-34,2;22,9;-11,3;
2025-08-25 21:05:00.0;-12,4;1;0;-34,1;22,1;-11,9;
2025-08-25 21:10:00.0;-12,3;1;0;-34;22,1;-12;
2025-08-25 21:15:00.0;-12;1;0;-34;22,3;-11,7;
2025-08-25 21:20:00.0;-11,9;1;0;-34;22,4;-11,6;
2025-08-25 21:25:00.0;-11,8;1;0;-34;22,4;-11,6;
2025-08-25 21:30:00.0;-11,8;1;0;-34;22,5;-11,6;
2025-08-25 21:35:00.0;-11,7;1;0;-33,9;22,4;-11,5;
2025-08-25 21:40:00.0;-11,7;1;0;-34;22,5;-11,5;
2025-08-25 21:45:00.0;-12,2;1;0;-34,1;22,2;-11,9;
2025-08-25 21:50:00.0;-13,4;1;0;-34;20,8;-13,2;
2025-08-25 21:55:00.0;-14,5;1;0;-34;19,6;-14,3;
2025-08-25 22:00:00.0;-15;1;0;-34;19,1;-14,9;
2025-08-25 22:05:00.0;-15,3;1;0;-34;18,8;-15,2;
2025-08-25 22:10:00.0;-15,5;1;0;-34;18,6;-15,4;
2025-08-25 22:15:00.0;-15,8;1;0;-34,1;18,4;-15,7;
2025-08-25 22:20:00.0;-15,9;1;0;-34,1;18,2;-15,9;
2025-08-25 22:25:00.0;-16;1;0;-34;18;-16;
2025-08-25 22:30:00.0;-16,2;1;0;-34;17,8;-16,2;
2025-08-25 22:35:00.0;-16,4;1;0;-34;17,7;-16,3;
2025-08-25 22:40:00.0;-16,5;1;0;-34;17,6;-16,4;
2025-08-25 22:45:00.0;-16,5;1;0;-34;17,5;-16,5;
2025-08-25 22:50:00.0;-16,7;1;0;-34;17,4;-16,6;
2025-08-25 22:55:00.0;-16,7;1;0;-34;17,3;-16,7;
2025-08-25 23:00:00.0;-16,8;1;0;-34;17,2;-16,8;
2025-08-25 23:05:00.0;-16,9;1;0;-34;17,2;-16,8;
2025-08-25 23:10:00.0;-17;1;0;-34,1;17,1;-16,9;
2025-08-25 23:15:00.0;-16,7;1;0;-33,9;17,3;-16,7;
2025-08-25 23:20:00.0;-16,9;1;0;-34;17,1;-16,8;
2025-08-25 23:25:00.0;-17;1;0;-34;17,1;-17;
2025-08-25 23:30:00.0;-17,1;1;0;-34,1;17;-17;
2025-08-25 23:35:00.0;-17,1;1;0;-34,1;17;-17,1;
2025-08-25 23:40:00.0;-17,2;1;0;-34;16,8;-17,2;
2025-08-25 23:45:00.0;-17,3;1;0;-34;16,8;-17,2;
2025-08-25 23:50:00.0;-17,3;1;0;-34;16,8;-17,3;
2025-08-25 23:55:00.0;-17,3;1;0;-34;16,7;-17,3;
2025-08-26 00:00:00.0;-17,4;1;0;-34;16,7;-17,4;
2025-08-26 00:05:00.0;-17,2;1;1;-37,3;19,6;-17,6;
2025-08-26 00:10:00.0;-16,3;0;1;-33,6;16,7;-17;
2025-08-26 00:15:00.0;-15,4;0;1;-31,9;16,3;-15,6;
2025-08-26 00:20:00.0;-14,5;0;1;-30,4;16,7;-13,8;
2025-08-26 00:25:00.0;-12,6;0;1;-29,2;18,2;-11;
2025-08-26 00:30:00.0;-12;0;1;-28,9;19,6;-9,3;
2025-08-26 00:35:00.0;-11,4;0;1;-28,9;21,1;-7,8;
2025-08-26 00:40:00.0;-11,6;0;1;-30,1;23,2;-6,9;
2025-08-26 00:45:00.0;-11,2;0;1;-29,1;23,6;-5,5;
2025-08-26 00:50:00.0;-11;0;1;-29,9;25,1;-4,9;
2025-08-26 00:55:00.0;-14,2;0;0;-34,4;23,8;-10,7;
2025-08-26 01:00:00.0;-15,7;1;0;-34,1;19,2;-14,9;
2025-08-26 01:05:00.0;-15,4;1;0;-34;18,9;-15,1;
2025-08-26 01:10:00.0;-15,2;1;0;-33,9;19;-15;
2025-08-26 01:15:00.0;-14,9;1;0;-33,9;19,3;-14,6;
2025-08-26 01:20:00.0;-14,4;1;0;-34,1;20,1;-14;
2025-08-26 01:25:00.0;-14;1;0;-34;20,3;-13,7;
2025-08-26 01:30:00.0;-13,6;1;0;-34;20,7;-13,3;
2025-08-26 01:35:00.0;-13,4;1;0;-34;20,8;-13,2;
2025-08-26 01:40:00.0;-13,3;1;0;-33,9;20,9;-13;
2025-08-26 01:45:00.0;-13,1;1;0;-34;21,1;-12,9;
2025-08-26 01:50:00.0;-12,9;1;0;-34;21,1;-12,9;
2025-08-26 01:55:00.0;-14,7;1;0;-34,1;19,7;-14,4;
2025-08-26 02:00:00.0;-15,4;1;0;-34,1;18,9;-15,2;
2025-08-26 02:05:00.0;-15,8;1;0;-34,1;18,4;-15,7;
2025-08-26 02:10:00.0;-16,1;1;0;-34,1;18,1;-16;
2025-08-26 02:15:00.0;-16,4;1;0;-34;17,6;-16,4;
2025-08-26 02:20:00.0;-16,5;1;0;-34;17,5;-16,6;
2025-08-26 02:25:00.0;-16,8;1;0;-34,1;17,4;-16,7;
2025-08-26 02:30:00.0;-16,9;1;0;-34,1;17,2;-16,8;
2025-08-26 02:35:00.0;-17;1;0;-34;17,1;-17;
2025-08-26 02:40:00.0;-17,1;1;0;-34;16,9;-17,1;
2025-08-26 02:45:00.0;-17,2;1;0;-34,1;16,9;-17,2;
2025-08-26 02:50:00.0;-17,3;1;0;-34,1;16,8;-17,3;
2025-08-26 02:55:00.0;-17,3;1;0;-34;16,7;-17,3;
2025-08-26 03:00:00.0;-17,4;1;0;-34,1;16,7;-17,4;
2025-08-26 03:05:00.0;-17,4;1;0;-34;16,6;-17,4;
2025-08-26 03:10:00.0;-17,5;1;0;-34,1;16,6;-17,5;
2025-08-26 03:15:00.0;-17,6;1;0;-34;16,5;-17,6;
2025-08-26 03:20:00.0;-17,6;1;0;-34;16,4;-17,6;
2025-08-26 03:25:00.0;-17,6;1;0;-34,1;16,5;-17,6;
2025-08-26 03:30:00.0;-17,7;1;0;-34,1;16,4;-17,7;
2025-08-26 03:35:00.0;-17,7;1;0;-34;16,3;-17,7;
2025-08-26 03:40:00.0;-17,7;1;0;-34;16,3;-17,7;
2025-08-26 03:45:00.0;-17,8;1;0;-34;16,2;-17,8;
2025-08-26 03:50:00.0;-17,8;1;0;-34;16,2;-17,8;
